geocode,total,owned_loan,owned_clear,rented
37015960300,591.992493461508,262.99984233098,214.994488347896,113.998162782632
37015960401,1528,735,507,286
37015960402,808.005473776663,320.001013662345,352.001013662345,136.003446451973
37017950101,1814,833,734,247
37017950102,1822.000000000141,814.000000000082,605.000000000038,403.000000000021
37017950200,1749.757755532305,770.189264462895,624.425757831323,355.142733238087
37017950301,1743.87817239094,771.87817239094,606,366
37017950302,2287.102546544965,991.108285833341,804.994035557298,491.000225154326
37017950401,1511.999999999964,704.999999999979,362.999999999992,443.999999999993
37017950402,1107,545,372,190
37017950501,2215,1154,672,389
37017950502,2767,1063,964,740
37017950601,1689.991291023835,729.996338042523,658.994952981312,301
37017950602,644.181796835177,266.13400123148,283.095668631272,94.952126972425
37019020101,1279.000000000241,766.000000000105,169.000000000038,344.000000000098
37019020102,1946.999999999605,1234.999999999648,193.99999999998,517.999999999977
37019020105,4232.999999999596,2781.999999999698,798.999999999926,651.999999999972
37019020106,1575,1047,259,269
37019020107,1569.999999999893,547.999999999936,249.999999999976,771.999999999981
37019020108,1681,961,362,358
37019020201,2471.000000000556,1776.000000000246,121.000000000013,574.000000000297
37019020203,2041.000000000085,1256.000000000037,421.00000000001,364.000000000038
37019020204,4882,2972,961,949
37019020205,3080.000000000748,2126.00000000049,427.000000000067,527.000000000191
37019020206,1653,996,279,378
37019020304,4601.000000000523,2883.000000000282,1181.000000000162,537.000000000079
37019020305,2210.000000000226,1019.00000000015,363.000000000037,828.000000000039
37019020306,1830.999999999986,1064,367.999999999999,398.999999999987
37019020307,145,96,43,6
37019020308,1609,803,373,433
37019020311,1661.309355524469,918.014390319242,459.431655068409,283.86331013681803
37019020312,639.6906444756211,424.985609680838,127.568344931596,87.136689863187
37019020313,2264,1109,421,734
37019020314,379,200,96,83
37019020315,1414,518,360,536
37019020316,637,391,171,75
37019020404,2349.999999999923,1038.9999999999511,763.9999999999881,546.999999999984
37019020405,2588,1265,842,481
37019020406,554,232,241,81
37019020407,1653,742,463,448
37019020408,2107.000000000059,874.000000000018,574.000000000015,659.000000000026
37019020409,1845,827,575,443
37019020504,1278,819,386,73
37019020505,2630.999999999704,1408.999999999798,668.999999999928,552.9999999999781
37019020508,2026.000000000557,1235.000000000319,594.000000000167,197.000000000071
37019020510,1961,893,579,489
37019020511,2290,1202,641,447
37019020512,637,349,220,68
37019020513,981.000000000058,499.000000000005,173.00000000000898,309.000000000044
37019020514,2646.000000000775,1508.00000000046,651.000000000183,487.000000000132
37019020515,2279.000000000306,1181.000000000137,780.0000000001249,318.000000000044
37019020516,3192.999999998904,1715.999999999306,1105.999999999675,370.99999999992303
37019020517,1974.596288240486,1012.394649612704,594.39991309921,367.80172552857204
37019020518,1873.403711760011,985.605350387543,608.600086900964,279.198274471504
37019020601,3342.000000000275,1584.000000000081,752.000000000021,1006.000000000173
37019020602,3946.609255650309,2063.632248693686,966.979561739338,915.997445217285
37019020603,1315.030657390785,744.007664347702,310.020438260518,261.002554782565
37019990100,0,0,0,0
37021000100,765,103,78,584
37021000200,1064,314,75,675
37021000300,1585,583,122,880
37021000400,2165.99999999999,596.999999999995,217.999999999998,1350.999999999997
37021000500,3405,1764,710,931
37021000600,1683,510,154,1019
37021000700,570,181,17,372
37021000800,2253,1001,352,900
37021000900,988,297,46,645
37021001000,2891,1346,360,1185
37021001100,3476,1698,541,1237
37021001200,3761,1785,645,1331
37021001300,2952.999999999975,1314.999999999996,576.999999999995,1060.999999999984
37021001401,3503,995,717,1791
37021001402,1193,350,369,474
37021001500,1867,652,314,901
