geocode,total,owned_loan,owned_clear,rented
37051001100,45,2879,1250,523
37051001200,533,3924,1148,270
37051001401,555,1016,472,131
37051001402,370.000000000001,1531.000000000013,217.000000000005,129.000000000006
37051001500,422.230067617381,979.881829938546,442.99999999998704,135.99999999999199
37051001603,658.999999999968,1423.000000000015,581.000000000048,64.99999999999599
37051001604,1109.999999999835,3056.118170061006,1370.999999999841,135.999999999977
37051001605,769,656,285,12
37051001606,791.841961994205,1165.090572383607,611.563922949619,10.000486549576
37051001701,615.999999999971,921.999999999967,298.999999999991,38
37051001702,764,2320,1257,78
37051001800,419,552,130,19
37051001901,433.000000000041,643.000000000091,255.000000000049,28.000000000003
37051001902,699,1607,679,74
37051001903,999.999999999808,1234.999999999786,361,72
37051002001,959,719,131,23
37051002002,1130.999999999824,1983.999999999656,676.99999999993,165.999999999992
37051002100,710,1419,227,24
37051002200,347,884,209,72
37051002301,498,2142,795,129
37051002302,185,563,54,26
37051002401,218.999999999974,1525.999999999957,238,139
37051002402,520,2295,615,159
37051002501,638.000000000156,4001.000000000071,2283.000000000063,228.000000000005
37051002503,1145.00170004507,1687.00247279279,759.000927297277,42.999999999999
37051002504,902.9674685713491,2165.650430195176,917.138872756047,137.979987602057
37051002505,551.000000000135,1320.000000000154,413.000000000005,29
37051002506,1147,890,325,5
37051002600,609.2422374178431,966.228693244039,430.095387592999,264.005966046117
37051002701,348.749234773742,460.968411891716,245.028153581696,119.004692263618
37051002702,535.999999999937,1347.999999999773,881.9999999998009,172.999999999988
37051002801,584.999999999992,668.999999999974,403.999999999967,113.000000000008
37051002802,473.768216437052,235.996301532139,134.99782443067,30.998477101469
37051002900,583.127222887315,1099.956627610472,506.003856516077,317.952771094395
37051003002,284.99977484566,636,343,154
37051003003,505.446704058391,1125.90569161571,813.959490448722,97.97310058351
37051003004,577.000000000022,1079.000000000078,793.000000000069,112
37051003102,485.90038016749,759.212255430963,482.308706666584,52.057292051741
37051003103,830.999999999922,1379.999999999921,800.999999999947,34.999999999999
37051003105,635.91856382371,1243.99830358704,794.707487835344,74.700197895275
37051003106,510.319164252549,472.715718314293,205.280544135145,56
37051003203,707,2913,1148,78
37051003205,485,2686,1636,128
37051003206,586,1645,1285,54
37051003207,756.891867194758,1110.867837682659,879.951940975678,25
37051003208,873,1932,551,57
37051003209,640.999999999781,1767.999999999839,1014.999999999936,144.999999999989
37051003302,909,3163,1063,470
37051003304,1634,3471,1572,302
37051003307,689.299941887262,2487.049796605417,1321,130
37051003310,1003,2625,857,56
37051003311,1098,1085,135,4
37051003312,801.208211629458,3293.327022150423,2052,103
37051003313,375.057081574023,3098.205661551411,2325.153616587236,77.009233783982
37051003314,859.491846483349,3609.623181244228,2111.999999999962,155.000000000015
37051003315,716.000000000046,1917.000000000384,776.000000000215,133.000000000055
37051003316,469,915,314,42
37051003317,679,1305,774,68
37051003318,761,737,254,29
37051003401,2426.019305967655,672,0,0
37051003403,2102.000000000287,586.000000000097,0,1
37051003404,0,0,0,0
37051003408,2917,906,7,9
37051003409,805,63,0,3
37051003410,2223,586,2,0
37051003501,918,1521,450,100
37051003502,234,852.999999999996,173.000000000002,79
37051003601,825,1082,247,109
37051003602,495.867197223634,1039.509008782052,480.603603512829,114.24517368680401
37051003700,955.095197284032,1623.125814211935,1035.076156895437,183.041050588391
37051003800,194,1821,331,249
37051980100,0,0,0,0
37051980200,4.030831383606,5.347097012065,1.860199946679,0.020012397943
37053110101,111.999999999998,11,5,4
37053110102,332,3,3,0
37053110201,379,331,239,41
37053110202,251,119,82,26
37053110301,600.000000000091,140.000000000004,57.000000000004,47
37053110302,588,295,96,67
37053110401,825,86,36,4
37053110403,465.99999999997203,183,45,36
37053110404,430.99999999994003,137.999999999976,57.999999999988,42.999999999998
37053990100,0,0,0,0
37055970101,425.00000000001,10,5,0
37055970102,699.00000000019,31.000000000007,13,0
37055970200,1494.000000000022,37,3,0
37055970301,1045,25,2,0
37055970302,954,43,0,0
37055970400,815,34,8,0
37055970501,412.000000000011,6,3,0
37055970502,1253.999999999963,4,0,0
37055970601,1484.000000000003,613.00000000001,282.000000000007,121.000000000003
37055970602,465,6,2,0
37055990100,0,0,0,0
37055990200,0,0,0,0
37057060101,1358.090268313403,839.182698879412,296.088552366494,7.000377676639
37057060103,271.035823824916,38,21,13
37057060104,470,49,44,0
37057060201,464,547,340,107
37057060202,426.944821349692,26,17,0
37057060203,768.11257592339,188.999999999988,99.99999999999,21.999999999998
37057060301,397,230.999999999999,199.999999999999,14
37057060302,370.07657872916303,193.616571455181,158.846775063915,7.995933262101
37057060303,637.764260061209,90.966322865887,60.966322865887,9
37057060304,561,21,21,0
37057060400,1165,189,102,12
37057060500,1018.000000000009,36,15,6
37057060601,840,205,119,4
37057060602,356.077264823812,89.130229388707,48.99999999999,0
37057060700,941,1566,525,100
37057060800,907,1871,525,207
37057060900,1739,588,204,25
37057061000,1269.134505008913,801.01341758179,283.01341758179,31
37057061101,528,55,42,1
37057061102,823.998816590414,105.999671275115,51.999671275115,8
37057061202,505,59,14,5
37057061203,557.186880207456,443.218767258144,203,20
37057061204,828.813119792544,309.781232741856,85,3
37057061300,617,292,56,13
37057061400,850,1116,170,53
37057061501,1068,2163,527,191
37057061502,347,166,50,8
37057061600,872,561,106,23
37057061701,1153,126,58,8
37057061703,833.999999999986,54,42,0
37057061704,759.391186311075,101.09937045079,57,20
37057061705,764,69,40,19
37057061803,605,475,327,29
37057061805,520,36,4,0
37057061806,603,23,15,0
37057061807,368.60881368894,55.90062954921,26,24
37057061808,892,171,84,48
37057061902,952,20,7,2
37057061903,694.823919199449,13,7,0
37057061904,468,18,11,0
37057062001,732.006999125108,6.0154235614200005,6.0154235614200005,0
37057062002,1113.999999999999,10.999999999999,10,0.9999999999989999
37059080101,581.914280910145,159.952410949255,90.952410949251,39.000000000002
37059080102,510.722450260483,322.925875419725,168.97254645175,47.961565032450004
37059080200,720.976945325605,226.000000000034,144.000000000029,42.000000000004
37059080301,396,96,72,13
37059080302,531.99999999997,139,77,28
37059080400,595.951636861925,170.990931911652,101.000000000021,38.000000000014
37059080500,761,636,263,59
37059080600,690.000000000009,279,124,37
37059080701,730.021916885744,320.002928779812,147.996221963952,51.999055490988
37059080702,610.026446252336,317.006139308578,132.003778036048,65.000944509012
37061090101,397.262297882704,223.849451537992,54.940786145376,67.99200161081
37061090102,724.397707644359,277.988254132983,102.567459030562,71.345388222216
37061090103,346,92,22,39
37061090201,168,580,252,182
37061090202,338.983959253394,500.994653084463,139,150.999999999997
37061090301,302.114916482937,1520.491386740437,334.025668174251,341.050674313555
